"path","netid","size","Database"
"/gfs60/users/h/s/hsnedeke","hsnedeke","152","DAG1-DB002"
"/gfs70/users/s/e/semeyer","semeyer","140","DAG1-DB002"
"/gfs61/users/f/s/fs89","fs89","132","DAG1-DB002"
"/gfs73/users/m/a/mareynol","mareynol","132","DAG1-DB002"
"/gfs61/users/f/t/ftavalin","ftavalin","120","DAG1-DB002"
"/gfs72/users/c/h/chmilne","chmilne","120","DAG1-DB002"
"/gfs63/users/l/s/lsjones","lsjones","116","DAG1-DB002"
"/gfs62/users/e/s/esheelei","esheelei","108","DAG1-DB002"
"/gfs72/users/a/k/akelle12","akelle12","104","DAG1-DB002"
"/gfs70/users/t/k/tkessler","tkessler","104","DAG1-DB002"
"/gfs62/users/e/c/ecdwyer","ecdwyer","100","DAG1-DB002"
"/gfs61/users/g/g/ggreene","ggreene","96","DAG1-DB002"
"/gfs71/users/l/p/lparren","lparren","92","DAG1-DB002"
"/gfs73/users/m/a/malam1","malam1","88","DAG1-DB002"
"/gfs63/users/k/f/kfoley6","kfoley6","84","DAG1-DB002"
"/gfs71/users/m/y/myacinth","myacinth","80","DAG1-DB002"
"/gfs71/users/m/l/mlostocc","mlostocc","80","DAG1-DB002"
"/gfs71/users/m/m/mmacker","mmacker","80","DAG1-DB002"
"/gfs63/users/m/w/mwolfley","mwolfley","80","DAG1-DB002"
"/gfs63/users/m/s/mschne10","mschne10","80","DAG1-DB002"
"/gfs63/users/m/r/mrbrooks","mrbrooks","80","DAG1-DB002"
"/gfs62/users/b/r/brfinley","brfinley","76","DAG1-DB002"
"/gfs72/users/a/o/aoconno6","aoconno6","72","DAG1-DB002"
"/gfs62/users/b/h/bhuang","bhuang","72","DAG1-DB002"
"/gfs71/users/n/h/nharris3","nharris3","64","DAG1-DB002"
"/gfs62/users/g/b/gbednash","gbednash","60","DAG1-DB002"
"/gfs63/users/j/h/jhu2","jhu2","56","DAG1-DB002"
"/gfs61/users/e/j/ejbashaw","ejbashaw","52","DAG1-DB002"
"/gfs72/users/a/s/asagaser","asagaser","44","DAG1-DB002"
"/gfs70/users/x/w/xwu6","xwu6","44","DAG1-DB002"
"/gfs63/users/k/b/kbtatro","kbtatro","40","DAG1-DB002"
"/gfs72/users/a/d/adisalvo","adisalvo","36","DAG1-DB002"
"/gfs63/users/l/h/lhealy","lhealy","32","DAG1-DB002"
"/gfs72/users/a/b/abasha","abasha","32","DAG1-DB002"
"/gfs62/users/c/p/cpizzoru","cpizzoru","24","DAG1-DB002"
"/gfs72/users/a/k/aknudson","aknudson","24","DAG1-DB002"
"/gfs60/users/c/b/cbandouv","cbandouv","24","DAG1-DB002"
"/gfs62/users/c/r/crandles","crandles","24","DAG1-DB002"
"/gfs62/users/c/j/cjeffers","cjeffers","24","DAG1-DB002"
"/gfs62/users/c/n/cnpadula","cnpadula","24","DAG1-DB002"
"/gfs60/users/c/c/ccampb10","ccampb10","24","DAG1-DB002"
"/gfs62/users/b/v/bvmccart","bvmccart","24","DAG1-DB002"
"/gfs62/users/b/w/bwgardne","bwgardne","24","DAG1-DB002"
"/gfs60/users/c/b/cbarteli","cbarteli","24","DAG1-DB002"
"/gfs61/users/c/m/cmissett","cmissett","24","DAG1-DB002"
"/gfs62/users/c/a/catbus","catbus","24","DAG1-DB002"
"/gfs60/users/h/g/hgsulliv","hgsulliv","24","DAG1-DB002"
"/gfs73/users/j/c/jcangial","jcangial","24","DAG1-DB002"
"/gfs62/users/g/p/gprescot","gprescot","24","DAG1-DB002"
"/gfs73/users/j/b/jbarreto","jbarreto","24","DAG1-DB002"
"/gfs62/users/g/c/gcrocker","gcrocker","24","DAG1-DB002"
"/gfs73/users/j/b/jblessin","jblessin","24","DAG1-DB002"
"/gfs72/users/a/d/adeane","adeane","24","DAG1-DB002"
"/gfs60/users/a/r/aromanie","aromanie","24","DAG1-DB002"
"/gfs62/users/g/m/gmason2","gmason2","24","DAG1-DB002"
"/gfs62/users/g/l/glchen","glchen","24","DAG1-DB002"
"/gfs73/users/t/c/tcronin1","tcronin1","24","DAG1-DB002"
"/gfs70/users/t/t/ttsai1","ttsai1","24","DAG1-DB002"
"/gfs63/users/j/m/jmurph27","jmurph27","24","DAG1-DB002"
"/gfs63/users/j/l/jlevanos","jlevanos","24","DAG1-DB002"
"/gfs63/users/l/j/ljdoyle","ljdoyle","24","DAG1-DB002"
"/gfs70/users/t/n/tnirving","tnirving","24","DAG1-DB002"
"/gfs63/users/j/s/jsomero","jsomero","24","DAG1-DB002"
"/gfs63/users/j/s/jseckle1","jseckle1","24","DAG1-DB002"
"/gfs63/users/k/a/kawoods","kawoods","24","DAG1-DB002"
"/gfs63/users/j/x/jxu8","jxu8","24","DAG1-DB002"
"/gfs71/users/k/y/kyoungcl","kyoungcl","24","DAG1-DB002"
"/gfs70/users/s/i/sibenjam","sibenjam","24","DAG1-DB002"
"/gfs70/users/o/d/odelaure","odelaure","24","DAG1-DB002"
"/gfs70/users/s/a/sapkaria","sapkaria","24","DAG1-DB002"
"/gfs70/users/s/b/sbonin","sbonin","24","DAG1-DB002"
"/gfs70/users/s/r/srking","srking","24","DAG1-DB002"
"/gfs70/users/r/d/rdittus","rdittus","24","DAG1-DB002"
"/gfs63/users/l/m/lmeyerso","lmeyerso","24","DAG1-DB002"
"/gfs70/users/v/b/vbatista","vbatista","24","DAG1-DB002"
"/gfs70/users/o/r/orichard","orichard","24","DAG1-DB002"
"/gfs64/users/y/f/yfan1","yfan1","24","DAG1-DB002"
"/gfs62/users/d/j/djbowers","djbowers","24","DAG1-DB002"
"/gfs72/users/r/j/rjschiff","rjschiff","24","DAG1-DB002"
"/gfs62/users/i/m/imarini","imarini","24","DAG1-DB002"
"/gfs62/users/d/d/ddione","ddione","24","DAG1-DB002"
"/gfs62/users/d/e/deasler","deasler","24","DAG1-DB002"
"/gfs72/users/p/m/pmuthuku","pmuthuku","24","DAG1-DB002"
"/gfs72/users/d/b/dbrignol","dbrignol","24","DAG1-DB002"
"/gfs72/users/p/c/pcwoods","pcwoods","24","DAG1-DB002"
"/gfs62/users/j/f/jfried10","jfried10","24","DAG1-DB002"
"/gfs72/users/p/f/pfbrooks","pfbrooks","24","DAG1-DB002"
"/gfs71/users/r/a/ragreco","ragreco","24","DAG1-DB002"
"/gfs71/users/n/s/nsalzone","nsalzone","24","DAG1-DB002"
"/gfs63/users/k/l/klsalk","klsalk","24","DAG1-DB002"
"/gfs63/users/k/n/kniekras","kniekras","24","DAG1-DB002"
"/gfs71/users/m/j/mjbloom","mjbloom","24","DAG1-DB002"
"/gfs62/users/e/z/ezbyszyn","ezbyszyn","24","DAG1-DB002"
"/gfs62/users/e/c/ecelebus","ecelebus","24","DAG1-DB002"
"/gfs62/users/e/e/eebutts","eebutts","24","DAG1-DB002"
"/gfs62/users/e/t/etepesch","etepesch","24","DAG1-DB002"
"/gfs63/users/l/r/lravin","lravin","34330524","DAG1-DB003"
"/gfs62/users/g/m/gmcrae1","gmcrae1","4967780","DAG1-DB003"
"/gfs60/users/c/b/cburns","cburns","4076212","DAG1-DB003"
"/gfs63/users/m/o/moyata","moyata","3380680","DAG1-DB003"
"/gfs63/users/k/m/kmcgove1","kmcgove1","2639412","DAG1-DB003"
"/gfs71/users/l/k/lkutner","lkutner","2325120","DAG1-DB003"
"/gfs72/users/a/g/agusan","agusan","1909800","DAG1-DB003"
"/gfs62/users/c/p/cpratt3","cpratt3","1709536","DAG1-DB003"
"/gfs60/users/j/d/jddavids","jddavids","1458408","DAG1-DB003"
"/gfs62/users/i/j/ijames","ijames","1310952","DAG1-DB003"
"/gfs63/users/k/g/kgnanagu","kgnanagu","1121592","DAG1-DB003"
"/gfs72/users/a/p/apastore","apastore","993488","DAG1-DB003"
"/gfs63/users/l/c/lcoffey","lcoffey","868572","DAG1-DB003"
"/gfs72/users/a/s/asee","asee","812496","DAG1-DB003"
"/gfs62/users/b/g/bgeller","bgeller","682868","DAG1-DB003"
"/gfs60/users/c/w/cwiggin","cwiggin","639352","DAG1-DB003"
"/gfs70/users/p/b/pboldwin","pboldwin","574688","DAG1-DB003"
"/gfs62/users/a/d/adunn3","adunn3","551312","DAG1-DB003"
"/gfs71/users/m/d/mdent","mdent","477124","DAG1-DB003"
"/gfs62/users/a/d/adavis3","adavis3","464548","DAG1-DB003"
"/gfs62/users/e/s/eshindel","eshindel","406216","DAG1-DB003"
"/gfs63/users/j/s/jsaathof","jsaathof","401336","DAG1-DB003"
"/gfs70/users/r/h/rhotung","rhotung","346276","DAG1-DB003"
"/gfs62/users/d/o/dott","dott","342700","DAG1-DB003"
"/gfs62/users/g/m/gmandel","gmandel","303320","DAG1-DB003"
"/gfs72/users/d/m/dmerkel","dmerkel","297260","DAG1-DB003"
"/gfs70/users/s/c/schandho","schandho","267344","DAG1-DB003"
"/gfs71/users/s/w/swhite8","swhite8","253876","DAG1-DB003"
"/gfs60/users/h/c/hcwebb","hcwebb","238296","DAG1-DB003"
"/gfs63/users/j/g/jgrossm1","jgrossm1","223784","DAG1-DB003"
"/gfs71/users/r/c/rcraft","rcraft","211256","DAG1-DB003"
"/gfs64/users/y/l/yli10","yli10","202248","DAG1-DB003"
"/gfs70/users/r/t/rtbell","rtbell","186684","DAG1-DB003"
"/gfs62/users/d/r/drettew","drettew","180224","DAG1-DB003"
"/gfs72/users/a/m/amattis","amattis","166308","DAG1-DB003"
"/gfs60/users/n/k/nko","nko","158864","DAG1-DB003"
"/gfs62/users/d/w/dward1","dward1","152336","DAG1-DB003"
"/gfs61/users/e/j/ejgould","ejgould","143592","DAG1-DB003"
"/gfs63/users/k/m/kmmeunie","kmmeunie","138868","DAG1-DB003"
"/gfs70/users/p/v/pvernimb","pvernimb","128284","DAG1-DB003"
"/gfs60/users/h/b/hberkson","hberkson","125756","DAG1-DB003"
"/gfs62/users/c/l/cliao2","cliao2","115272","DAG1-DB003"
"/gfs62/users/d/v/dvbaker","dvbaker","112952","DAG1-DB003"
"/gfs73/users/m/c/mcemmons","mcemmons","104780","DAG1-DB003"
"/gfs60/users/i/d/iditkoff","iditkoff","102664","DAG1-DB003"
"/gfs61/users/c/m/cmcwilli","cmcwilli","95584","DAG1-DB003"
"/gfs62/users/c/l/clin5","clin5","91888","DAG1-DB003"
"/gfs63/users/m/p/mpisani","mpisani","86400","DAG1-DB003"
"/gfs71/users/m/k/mkane4","mkane4","83376","DAG1-DB003"
"/gfs73/users/j/b/jbradas","jbradas","78348","DAG1-DB003"
"/gfs73/users/m/b/mbuxbaum","mbuxbaum","75868","DAG1-DB003"
"/gfs72/users/c/h/chkimbal","chkimbal","70336","DAG1-DB003"
"/gfs60/users/k/s/kscamero","kscamero","68500","DAG1-DB003"
"/gfs62/users/e/b/ebannar","ebannar","63604","DAG1-DB003"
"/gfs62/users/j/e/jemorrow","jemorrow","61052","DAG1-DB003"
"/gfs62/users/b/h/bhart","bhart","58216","DAG1-DB003"
"/gfs60/users/c/t/ctmckinn","ctmckinn","55432","DAG1-DB003"
"/gfs70/users/s/m/smoyser","smoyser","52472","DAG1-DB003"
"/gfs62/users/b/j/bjgreen","bjgreen","50300","DAG1-DB003"
"/gfs70/users/o/c/ocaseymo","ocaseymo","46804","DAG1-DB003"
"/gfs71/users/m/e/meoshea","meoshea","44920","DAG1-DB003"
"/gfs60/users/c/w/cwong1","cwong1","42940","DAG1-DB003"
"/gfs60/users/k/r/krobert7","krobert7","40480","DAG1-DB003"
"/gfs70/users/p/s/pstudder","pstudder","38616","DAG1-DB003"
"/gfs72/users/r/k/rkilian","rkilian","36284","DAG1-DB003"
"/gfs62/users/d/g/dgiron","dgiron","34568","DAG1-DB003"
"/gfs62/users/b/d/bdcox","bdcox","33196","DAG1-DB003"
"/gfs73/users/t/a/tamartin","tamartin","30480","DAG1-DB003"
"/gfs71/users/j/k/jkleiman","jkleiman","29720","DAG1-DB003"
"/gfs62/users/c/f/cfmugfor","cfmugfor","27316","DAG1-DB003"
"/gfs61/users/c/s/csherma2","csherma2","26616","DAG1-DB003"
"/gfs72/users/a/h/ahill4","ahill4","24588","DAG1-DB003"
"/gfs70/users/s/k/skhan5","skhan5","23284","DAG1-DB003"
"/gfs70/users/t/s/tsoleary","tsoleary","22612","DAG1-DB003"
"/gfs70/users/r/l/rloeb","rloeb","20480","DAG1-DB003"
"/gfs62/users/h/e/hesnyder","hesnyder","19748","DAG1-DB003"
"/gfs60/users/a/r/aramon","aramon","18016","DAG1-DB003"
"/gfs63/users/l/t/ltmccull","ltmccull","17360","DAG1-DB003"
"/gfs72/users/a/p/apascual","apascual","15904","DAG1-DB003"
"/gfs71/users/m/e/mewalker","mewalker","15336","DAG1-DB003"
"/gfs63/users/k/a/karitchi","karitchi","13800","DAG1-DB003"
"/gfs62/users/e/a/eadion","eadion","13332","DAG1-DB003"
"/gfs63/users/m/s/mswaney","mswaney","12128","DAG1-DB003"
"/gfs63/users/j/m/jmillan","jmillan","11516","DAG1-DB003"
"/gfs72/users/d/m/dmotival","dmotival","10492","DAG1-DB003"
"/gfs60/users/n/j/njanulai","njanulai","9964","DAG1-DB003"
"/gfs60/users/h/r/hreff","hreff","9212","DAG1-DB003"
"/gfs62/users/c/j/cjuliane","cjuliane","8892","DAG1-DB003"
"/gfs62/users/h/e/hendl","hendl","7868","DAG1-DB003"
"/gfs61/users/e/p/epykosz","epykosz","7612","DAG1-DB003"
"/gfs73/users/t/b/tbak","tbak","6848","DAG1-DB003"
"/gfs71/users/n/p/npmccart","npmccart","6492","DAG1-DB003"
"/gfs70/users/s/m/sminall","sminall","5920","DAG1-DB003"
"/gfs62/users/c/j/cjmarsha","cjmarsha","5664","DAG1-DB003"
"/gfs62/users/d/e/desherwo","desherwo","5076","DAG1-DB003"
"/gfs61/users/e/r/eroscoe","eroscoe","4956","DAG1-DB003"
"/gfs71/users/s/q/squayle","squayle","4428","DAG1-DB003"
"/gfs71/users/k/x/kxberg","kxberg","4160","DAG1-DB003"
"/gfs62/users/d/j/djlarsen","djlarsen","3900","DAG1-DB003"
"/gfs60/users/c/b/cbroquet","cbroquet","3684","DAG1-DB003"
"/gfs63/users/m/z/mzwieg","mzwieg","3280","DAG1-DB003"
"/gfs70/users/v/d/vdiamond","vdiamond","3164","DAG1-DB003"
"/gfs62/users/g/b/gbonifan","gbonifan","2908","DAG1-DB003"
"/gfs63/users/m/p/mpoverto","mpoverto","2700","DAG1-DB003"
"/gfs71/users/j/k/jkeller","jkeller","2628","DAG1-DB003"
"/gfs73/users/j/b/jbasa","jbasa","2408","DAG1-DB003"
"/gfs63/users/k/m/kmevans","kmevans","2296","DAG1-DB003"
"/gfs60/users/n/l/nlewit","nlewit","2088","DAG1-DB003"
"/gfs71/users/m/m/mmcnelli","mmcnelli","2040","DAG1-DB003"
"/gfs62/users/c/f/cfprice","cfprice","1840","DAG1-DB003"
"/gfs70/users/s/e/semann","semann","1780","DAG1-DB003"
"/gfs70/users/r/t/rtortola","rtortola","1608","DAG1-DB003"
"/gfs62/users/d/b/dbeideck","dbeideck","1572","DAG1-DB003"
"/gfs61/users/c/s/cshelton","cshelton","1408","DAG1-DB003"
"/gfs61/users/a/a/aarash","aarash","1380","DAG1-DB003"
"/gfs72/users/p/a/parkinfo","parkinfo","1216","DAG1-DB003"
"/gfs60/users/h/c/hcoakley","hcoakley","1180","DAG1-DB003"
"/gfs62/users/e/c/econte","econte","1056","DAG1-DB003"
"/gfs72/users/a/b/abadams","abadams","1028","DAG1-DB003"
"/gfs63/users/j/m/jmargol3","jmargol3","892","DAG1-DB003"
"/gfs72/users/a/c/acicak","acicak","876","DAG1-DB003"
"/gfs63/users/k/a/kamorrow","kamorrow","764","DAG1-DB003"
"/gfs63/users/l/r/lrichar5","lrichar5","744","DAG1-DB003"
"/gfs60/users/g/r/graczekh","graczekh","648","DAG1-DB003"
"/gfs62/users/i/g/igora","igora","624","DAG1-DB003"
"/gfs72/users/c/h/chancock","chancock","560","DAG1-DB003"
"/gfs62/users/f/b/fbarut","fbarut","544","DAG1-DB003"
"/gfs62/users/e/q/equibell","equibell","492","DAG1-DB003"
"/gfs70/users/r/f/rfoshag","rfoshag","480","DAG1-DB003"
"/gfs70/users/v/m/vmatos","vmatos","440","DAG1-DB003"
"/gfs73/users/j/b/jbotanek","jbotanek","424","DAG1-DB003"
"/gfs70/users/s/t/starr","starr","388","DAG1-DB003"
"/gfs63/users/m/p/mpadberg","mpadberg","372","DAG1-DB003"
"/gfs71/users/m/m/mmahone1","mmahone1","352","DAG1-DB003"
"/gfs62/users/c/r/crichar4","crichar4","324","DAG1-DB003"
"/gfs71/users/r/g/rgpowers","rgpowers","300","DAG1-DB003"
"/gfs63/users/j/l/jlazor","jlazor","288","DAG1-DB003"
"/gfs63/users/l/g/lgerritt","lgerritt","260","DAG1-DB003"
"/gfs63/users/m/s/mshwayde","mshwayde","260","DAG1-DB003"
"/gfs73/users/j/b/jburritt","jburritt","236","DAG1-DB003"
"/gfs60/users/h/m/hmiranda","hmiranda","232","DAG1-DB003"
"/gfs62/users/b/i/biol209","biol209","216","DAG1-DB003"
"/gfs62/users/b/p/bpalaia","bpalaia","208","DAG1-DB003"
"/gfs70/users/9/3/93sjarre","93sjarre","196","DAG1-DB003"
"/gfs63/users/l/m/lmthomps","lmthomps","196","DAG1-DB003"
"/gfs72/users/a/l/aliskows","aliskows","180","DAG1-DB003"
"/gfs72/users/a/p/apopli","apopli","172","DAG1-DB003"
"/gfs60/users/a/q/aquiquia","aquiquia","172","DAG1-DB003"
"/gfs72/users/a/m/amanghis","amanghis","156","DAG1-DB003"
"/gfs62/users/e/f/efcarey","efcarey","152","DAG1-DB003"
"/gfs63/users/k/l/klamothe","klamothe","152","DAG1-DB003"
"/gfs62/users/b/c/bcurcuru","bcurcuru","140","DAG1-DB003"
"/gfs63/users/j/p/jpsnyder","jpsnyder","132","DAG1-DB003"
"/gfs71/users/m/f/mfalk1","mfalk1","132","DAG1-DB003"
"/gfs70/users/s/l/sleiderm","sleiderm","120","DAG1-DB003"
"/gfs63/users/l/s/lsmegal","lsmegal","120","DAG1-DB003"
"/gfs60/users/n/l/nlmiddle","nlmiddle","116","DAG1-DB003"
"/gfs70/users/p/s/psstmp05","psstmp05","108","DAG1-DB003"
"/gfs70/users/r/p/rpo005","rpo005","104","DAG1-DB003"
"/gfs72/users/a/g/agebfse","agebfse","104","DAG1-DB003"
"/gfs70/users/p/s/pstkupgd","pstkupgd","100","DAG1-DB003"
"/gfs62/users/d/j/djvenezi","djvenezi","96","DAG1-DB003"
"/gfs62/users/h/p/hpost","hpost","92","DAG1-DB003"
"/gfs70/users/9/5/95mlanta","95mlanta","88","DAG1-DB003"
"/gfs63/users/j/r/jroettin","jroettin","84","DAG1-DB003"
"/gfs71/users/m/k/mkaufma1","mkaufma1","80","DAG1-DB003"
"/gfs71/users/m/h/mhgreenh","mhgreenh","80","DAG1-DB003"
"/gfs72/users/a/m/amorrow","amorrow","80","DAG1-DB003"
"/gfs73/users/m/b/mbegonja","mbegonja","80","DAG1-DB003"
"/gfs73/users/m/c/mchernov","mchernov","80","DAG1-DB003"
"/gfs63/users/m/r/mraynor","mraynor","80","DAG1-DB003"
"/gfs70/users/o/b/obarasch","obarasch","76","DAG1-DB003"
"/gfs63/users/l/d/ldhebert","ldhebert","72","DAG1-DB003"
"/gfs62/users/0/1/01dspaul","01dspaul","72","DAG1-DB003"
"/gfs61/users/e/n/envevnts","envevnts","64","DAG1-DB003"
"/gfs71/users/l/k/lkmccart","lkmccart","60","DAG1-DB003"
"/gfs62/users/e/a/eamcgona","eamcgona","56","DAG1-DB003"
"/gfs72/users/a/p/apellet","apellet","52","DAG1-DB003"
"/gfs63/users/j/y/jyarlequ","jyarlequ","44","DAG1-DB003"
"/gfs61/users/f/l/flemed","flemed","44","DAG1-DB003"
"/gfs71/users/z/c/zcai1","zcai1","40","DAG1-DB003"
"/gfs72/users/h/g/hgong","hgong","36","DAG1-DB003"
"/gfs71/users/l/p/lpstewar","lpstewar","32","DAG1-DB003"
"/gfs63/users/l/a/labrams2","labrams2","32","DAG1-DB003"
"/gfs60/users/c/t/ctaylo14","ctaylo14","24","DAG1-DB003"
"/gfs60/users/c/b/cbperron","cbperron","24","DAG1-DB003"
"/gfs61/users/c/e/cemastri","cemastri","24","DAG1-DB003"
"/gfs73/users/t/a/taiswary","taiswary","24","DAG1-DB003"
"/gfs72/users/a/m/ammistre","ammistre","24","DAG1-DB003"
"/gfs72/users/a/s/asatish","asatish","24","DAG1-DB003"
"/gfs62/users/b/c/bchansam","bchansam","24","DAG1-DB003"
"/gfs61/users/c/s/csaltzma","csaltzma","24","DAG1-DB003"
"/gfs62/users/b/w/bwilli15","bwilli15","24","DAG1-DB003"
"/gfs60/users/c/b/cbrasch","cbrasch","24","DAG1-DB003"
"/gfs61/users/c/m/cmcwhirk","cmcwhirk","24","DAG1-DB003"
"/gfs73/users/w/y/wyao","wyao","24","DAG1-DB003"
"/gfs72/users/a/p/apearce1","apearce1","24","DAG1-DB003"
"/gfs61/users/e/r/erampull","erampull","24","DAG1-DB003"
"/gfs61/users/e/r/ergraney","ergraney","24","DAG1-DB003"
"/gfs72/users/a/h/ahallowe","ahallowe","24","DAG1-DB003"
"/gfs73/users/j/a/jagarris","jagarris","24","DAG1-DB003"
"/gfs72/users/a/m/ambass","ambass","24","DAG1-DB003"
"/gfs61/users/a/a/aadee","aadee","24","DAG1-DB003"
"/gfs60/users/a/r/aroy2","aroy2","24","DAG1-DB003"
"/gfs72/users/a/b/abeyrent","abeyrent","24","DAG1-DB003"
"/gfs60/users/a/w/awulfson","awulfson","24","DAG1-DB003"
"/gfs60/users/a/r/archurch","archurch","24","DAG1-DB003"
"/gfs70/users/t/x/txhuynh","txhuynh","24","DAG1-DB003"
"/gfs70/users/t/p/tparkins","tparkins","24","DAG1-DB003"
"/gfs70/users/t/l/tlsimmon","tlsimmon","24","DAG1-DB003"
"/gfs63/users/l/j/ljgraham","ljgraham","24","DAG1-DB003"
"/gfs63/users/j/m/jmeckes","jmeckes","24","DAG1-DB003"
"/gfs71/users/s/v/svalent1","svalent1","24","DAG1-DB003"
"/gfs71/users/s/p/spolavar","spolavar","24","DAG1-DB003"
"/gfs63/users/k/a/kagarcia","kagarcia","24","DAG1-DB003"
"/gfs63/users/j/p/jpkelley","jpkelley","24","DAG1-DB003"
"/gfs71/users/k/y/kyavorsk","kyavorsk","24","DAG1-DB003"
"/gfs70/users/s/c/scraypo","scraypo","24","DAG1-DB003"
"/gfs70/users/s/e/sepotter","sepotter","24","DAG1-DB003"
"/gfs70/users/s/a/sallen2","sallen2","24","DAG1-DB003"
"/gfs70/users/s/h/shegarty","shegarty","24","DAG1-DB003"
"/gfs70/users/s/l/sltoomey","sltoomey","24","DAG1-DB003"
"/gfs70/users/r/d/rdimock","rdimock","24","DAG1-DB003"
"/gfs70/users/n/x/nxiong","nxiong","24","DAG1-DB003"
"/gfs70/users/v/b/vbcss","vbcss","24","DAG1-DB003"
"/gfs70/users/o/v/ovhamilt","ovhamilt","24","DAG1-DB003"
"/gfs64/users/y/p/ypei","ypei","24","DAG1-DB003"
"/gfs62/users/d/j/djhought","djhought","24","DAG1-DB003"
"/gfs72/users/r/j/rjackso3","rjackso3","24","DAG1-DB003"
"/gfs71/users/m/d/mdweck","mdweck","24","DAG1-DB003"
"/gfs62/users/d/d/ddecosta","ddecosta","24","DAG1-DB003"
"/gfs71/users/m/m/mmacombe","mmacombe","24","DAG1-DB003"
"/gfs62/users/b/e/beddy","beddy","24","DAG1-DB003"
"/gfs72/users/d/b/dbrao","dbrao","24","DAG1-DB003"
"/gfs72/users/p/c/pcalia","pcalia","24","DAG1-DB003"
"/gfs72/users/p/j/pjjackso","pjjackso","24","DAG1-DB003"
"/gfs63/users/k/o/komcpart","komcpart","24","DAG1-DB003"
"/gfs71/users/r/a/rahussai","rahussai","24","DAG1-DB003"
"/gfs63/users/k/c/kcoco","kcoco","24","DAG1-DB003"
"/gfs63/users/k/l/kloiler","kloiler","24","DAG1-DB003"
"/gfs63/users/k/n/knwelch","knwelch","24","DAG1-DB003"
"/gfs71/users/m/j/mjmaher","mjmaher","24","DAG1-DB003"
"/gfs71/users/m/j/mjjulius","mjjulius","24","DAG1-DB003"
"/gfs71/users/m/h/mheaney","mheaney","24","DAG1-DB003"
"/gfs62/users/e/e/eeheffer","eeheffer","24","DAG1-DB003"
"/gfs62/users/e/t/etauerba","etauerba","24","DAG1-DB003"
"/gfs61/users/g/d/gderr","gderr","32910972","DAG1-DB004"
"/gfs63/users/k/l/klaud","klaud","5053340","DAG1-DB004"
"/gfs63/users/j/m/jmpearso","jmpearso","4142484","DAG1-DB004"
"/gfs63/users/l/l/llynch","llynch","3442860","DAG1-DB004"
"/gfs70/users/p/t/ptwebb","ptwebb","2920880","DAG1-DB004"
"/gfs63/users/m/r/mricha16","mricha16","2457068","DAG1-DB004"
"/gfs61/users/e/k/eklamar","eklamar","2082720","DAG1-DB004"
"/gfs62/users/i/b/ibc","ibc","1794080","DAG1-DB004"
"/gfs63/users/k/l/klhamel","klhamel","1561828","DAG1-DB004"
"/gfs73/users/n/d/ndisenha","ndisenha","1394596","DAG1-DB004"
"/gfs70/users/r/e/rerickso","rerickso","1197336","DAG1-DB004"
"/gfs70/users/r/i/rimintz","rimintz","1053444","DAG1-DB004"
"/gfs62/users/b/h/bhodgdon","bhodgdon","925348","DAG1-DB004"
"/gfs62/users/e/w/ewang","ewang","826500","DAG1-DB004"
"/gfs63/users/j/m/jmduquet","jmduquet","743444","DAG1-DB004"
"/gfs63/users/k/m/kmuhr","kmuhr","670024","DAG1-DB004"
"/gfs73/users/j/b/jbritner","jbritner","604232","DAG1-DB004"
"/gfs70/users/s/z/szygmunt","szygmunt","555980","DAG1-DB004"
"/gfs71/users/m/f/mfabrizi","mfabrizi","500692","DAG1-DB004"
"/gfs71/users/m/i/mingram","mingram","444196","DAG1-DB004"
"/gfs60/users/h/b/hbowes","hbowes","423372","DAG1-DB004"
"/gfs60/users/c/t/ctefft","ctefft","384564","DAG1-DB004"
"/gfs71/users/z/l/zlavigne","zlavigne","360568","DAG1-DB004"
"/gfs62/users/d/c/dcotnoir","dcotnoir","333928","DAG1-DB004"
"/gfs62/users/g/m/gmontana","gmontana","310532","DAG1-DB004"
"/gfs72/users/p/d/pdodds","pdodds","288588","DAG1-DB004"
"/gfs72/users/p/f/pfitzsim","pfitzsim","274892","DAG1-DB004"
"/gfs61/users/e/r/erdodge","erdodge","255644","DAG1-DB004"
"/gfs62/users/b/g/bguigni","bguigni","236160","DAG1-DB004"
"/gfs61/users/e/m/emagoon","emagoon","227128","DAG1-DB004"
"/gfs70/users/s/m/smonac","smonac","208304","DAG1-DB004"
"/gfs73/users/m/c/mcarreno","mcarreno","205344","DAG1-DB004"
"/gfs70/users/x/s/xsong","xsong","183560","DAG1-DB004"
"/gfs60/users/a/j/ajdupuis","ajdupuis","182580","DAG1-DB004"
"/gfs71/users/r/a/raaronso","raaronso","164012","DAG1-DB004"
"/gfs70/users/t/k/tkinne","tkinne","162512","DAG1-DB004"
"/gfs72/users/d/b/dbushey","dbushey","148748","DAG1-DB004"
"/gfs72/users/a/e/aeknight","aeknight","145164","DAG1-DB004"
"/gfs72/users/p/g/pglomaud","pglomaud","135964","DAG1-DB004"
"/gfs71/users/l/k/lkarmuza","lkarmuza","130876","DAG1-DB004"
"/gfs62/users/j/e/jellismo","jellismo","123068","DAG1-DB004"
"/gfs71/users/j/k/jkblatt","jkblatt","117972","DAG1-DB004"
"/gfs72/users/a/k/akcarr","akcarr","109848","DAG1-DB004"
"/gfs71/users/m/l/mlonerg1","mlonerg1","108140","DAG1-DB004"
"/gfs62/users/h/d/hdsherma","hdsherma","99628","DAG1-DB004"
